CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
30,60000,75,2.67,2.685,112.134666,8.91784883008436,138.017609382423,136.681182539417,136.740728,0.372043235189944,30.108157821,30.2296710117939,30.12,3,112.117929,2231627,1.48484502846089,None
30,60000,75,2.67,2.63,112.775228,8.86719555113646,140.477188721344,136.806742574145,136.868172,0.380197088861217,29.659884964,30.7984790874525,29.67,4,112.757981,2224079,1.47855218055535,None
30,60000,75,2.67,2.67333333333333,112.719555,8.87157512287908,138.525257927501,137.124620353491,137.184639,0.373926985098504,30.13369437,30.4239401496259,30.14,3,112.701848,2237720,1.48992305778602,None
40,60000,75,3.56,3.605,111.427101,8.97447740294347,155.047408726899,150.367316357836,150.408317,0.276794111016181,40.1694699105,42.4872861766066,40.14,5,111.407026,2273174,1.51952324595151,None
40,60000,75,3.56,3.44666666666667,111.533847,8.96588817563156,140.367729311719,144.368400826886,144.411243,0.290131819526112,38.441999266,38.4671179883946,38.41,4,111.516886,2264758,1.5125000441586,None
40,60000,75,3.56,3.44,111.698959,8.95263491220182,136.546218676762,143.471605879845,143.519788,0.290689157919574,38.424441896,37.5242248062015,38.39,4,111.679873,2262867,1.51092393746055,None
40,60000,75,3.56,3.70666666666667,111.386891,8.97771713549308,160.366311267533,153.884298855216,153.926544,0.269783770535072,41.2874075973333,41.6591726618705,41.26,6,111.373729,2287595,1.53154802921867,None
40,60000,75,3.56,3.65666666666667,111.003633,9.00871415622946,157.178482128686,151.780350800365,151.821768,0.273266021203737,40.590328467,41.9325432999088,40.56,6,110.988808,2285619,1.52989746357721,None
40,60000,75,3.56,3.46,111.370567,8.97903303302748,144.787107264972,146.873747952312,146.923968,0.288492917415703,38.534216182,37.52408477842,38.52,5,111.355617,2249983,1.50018680212063,None
40,60000,75,3.56,3.455,111.648557,8.95667643962474,142.414043700168,145.212863313073,145.258503,0.289275733959961,38.5745764435,38.205499276411,38.56,5,111.631873,2263111,1.51112818462335,None
40,60000,75,3.56,3.62333333333333,111.356758,8.98014649456659,161.861050856954,153.868789336247,153.912494,0.275825990796228,40.3482653153333,41.8123275068997,40.31,5,111.338608,2283906,1.52846847848901,None
40,60000,75,3.56,3.56166666666667,111.423078,8.97480143206958,140.712175281912,146.294544694432,146.3378,0.280667549357043,39.685186281,38.3247543284979,39.66,4,111.404995,2267975,1.51518773773684,None
40,60000,75,3.56,3.48166666666667,111.415071,8.9754464187345,144.228092121741,145.827223963619,145.871545,0.287192082348971,38.7910138865,38.5112494016276,38.77,5,111.40085,2268707,1.51579312305304,None
50,60000,75,4.45,4.435,110.408076,9.05730845268964,168.622132629357,165.693166478767,165.728071,0.2253594443882,48.965981706,48.9289740698985,48.89,8,110.392104,2304475,1.54565708263304,None
50,60000,75,4.45,4.53166666666667,110.184004,9.07572754390011,162.235402026333,164.854420109599,164.890724,0.220555562802869,49.9317178126667,47.4439132033836,49.85,7,110.16928,2313591,1.5532599329072,None
50,60000,75,4.45,4.32666666666667,110.462561,9.05284098926513,163.906306015418,162.060368092835,162.097936,0.230936794159861,47.7934680593333,48.1124807395994,47.74,6,110.449891,2312225,1.55211012873084,None
50,60000,75,4.45,4.30666666666667,110.740961,9.03008237394653,167.723619511354,164.401356832043,164.440091,0.232009343676084,47.6924405373333,47.7554179566563,47.61,6,110.728265,2294703,1.53750583066405,None
50,60000,75,4.45,4.47333333333333,110.465779,9.05257726920117,166.993898823075,166.339034071163,166.375148,0.22351358826155,49.4150251393333,49.3852459016393,49.34,7,110.452255,2301856,1.54347668762085,None
50,60000,75,4.45,4.37333333333333,110.429194,9.05557637231328,165.742582540155,163.781335027058,163.819246,0.228530791427973,48.2943675093333,49.4664634146341,48.23,5,110.416095,2294636,1.53745328882978,None
50,60000,75,4.45,4.38833333333333,110.304206,9.06583743506571,159.764847377403,162.074488484998,162.111185,0.227839283099127,48.4051623996667,47.5693125712115,48.33,7,110.288624,2290540,1.53404002854771,None
50,60000,75,4.45,4.32666666666667,110.572435,9.04384533089101,166.31014646214,164.166156989985,164.202813,0.231064431328582,47.8410068766667,47.9198767334361,47.77,6,110.557929,2288308,1.53217680698225,None
50,60000,75,4.45,4.305,110.182801,9.07582663468503,166.369674315625,162.713259576849,162.751443,0.23207140424158,47.4336958305,48.625629113434,47.37,7,110.166117,2314168,1.55372752503313,None
60,60000,75,5.34,5.275,109.413428,9.13964600396215,182.805118183928,183.546262358294,183.575177,0.189487901758294,57.71558327,57.914691943128,57.6,7,109.399342,2334971,1.57112103197807,None
60,60000,75,5.34,5.15166666666667,109.9117,9.0982124741952,185.728261498694,184.41789985571,184.450042,0.194076216463604,56.6228441166667,57.8938854739566,56.51,6,109.891512,2332543,1.56909147887309,None
60,60000,75,5.34,5.46333333333333,109.457412,9.13597335920933,193.228955139762,191.798851544234,191.827004,0.183008236084503,59.800232756,59.8840756558877,59.68,7,109.441723,2330005,1.56699327322316,None
60,60000,75,5.34,5.465,109.351741,9.14480181893035,202.59786207776,196.66565868283,196.696773,0.182961087405612,59.7607264565,62.0158584934431,59.64,8,109.336576,2336796,1.57265316292622,None
60,60000,75,5.34,5.29166666666667,109.668536,9.1183856051475,200.999441998884,193.563385498583,193.59069,0.188922730702992,58.0329336333333,59.4803149606299,57.92,11,109.652015,2327198,1.56464422061165,None
60,60000,75,5.34,5.325,109.821272,9.10570403883138,181.974475963764,184.730892004382,184.758665,0.18763270403975,58.47982734,58.1846635367762,58.37,6,109.804815,2328584,1.56580183654132,None
60,60000,75,5.34,5.24666666666667,109.708231,9.11508636029324,187.509384551051,185.982293829416,186.011731,0.190553604760801,57.5602518646667,57.9733163913596,57.46,7,109.68917,2321840,1.56017602442146,None
60,60000,75,5.34,5.23666666666667,109.848123,9.1034782633473,189.137862782669,186.211278753024,186.244277,0.190934517798218,57.523800411,58.1476766390834,57.43,8,109.825608,2320120,1.55874230052168,None
60,60000,75,5.34,5.29166666666667,109.752431,9.11141549110653,192.011904023808,188.866931644409,188.894776,0.188932611355591,58.0773280708333,58.7716535433071,57.98,10,109.733589,2333465,1.56986788695022,None
60,60000,75,5.34,5.47,109.481299,9.13398004165077,180.698664367271,185.053825651432,185.082395,0.182780171464351,59.886270553,59.7653869591712,59.76,7,109.464437,2328969,1.56613022855488,None
70,60000,75,6.23,6.01833333333333,109.029705,9.17181239736455,196.252550266996,202.105655373581,202.132481,0.166105952843534,65.6177107925,64.4142896704514,65.46,8,109.016134,2348316,1.58228644755062,None
70,60000,75,6.23,6.38833333333333,108.685892,9.20082617530525,229.432716242275,230.915704844769,230.941073,0.156522858338638,69.4321706726667,68.6277067571093,69.26,8,108.672701,2355929,1.58865252890145,None
70,60000,75,6.23,6.01166666666667,109.049245,9.17016894523204,209.577701738042,210.923910896036,210.949161,0.166220668497921,65.5567711191667,65.1372331577488,65.41,8,109.033037,2345597,1.58001992955574,None
70,60000,75,6.23,6.20166666666667,109.044143,9.17059800268227,222.131685608697,223.037067944907,223.061478,0.161210425135179,67.6255426838333,67.159365761892,67.48,9,109.029978,2348359,1.58233328706312,None
70,60000,75,6.23,6.135,109.022363,9.17243006372922,227.782615501484,224.236875862266,224.264184,0.16294544933605,66.8852197005,67.7397446346102,66.73,11,109.007855,2351288,1.58477048958144,None
70,60000,75,6.23,6.11833333333333,109.020479,9.17258857393206,213.286479516061,215.225148619995,215.24862,0.163440286207573,66.7023630681667,66.9436120947971,66.55,11,109.004884,2346262,1.58058039926598,None
70,60000,75,6.23,6.20833333333333,108.908476,9.1820217923167,205.742083689924,210.800715033289,210.826918,0.161060701791141,67.6140121833333,67.5973154362416,67.46,7,108.894025,2354502,1.58745330574835,None
70,60000,75,6.23,6.01166666666667,109.343552,9.14548669499963,224.035311925053,221.372613800388,221.396302,0.166275979039368,65.7336986773333,66.0382589409482,65.6,11,109.323396,2340302,1.57560765752019,None
70,60000,75,6.23,6.16833333333333,108.986452,9.17545237641097,205.374727658189,211.00234656147,211.02883,0.162073323090786,67.2264764753333,66.6171305052689,67.07,8,108.970481,2350455,1.58407804710089,None
70,60000,75,6.23,6.33666666666667,108.911969,9.1817273085936,216.648620109408,221.635940361652,221.658977,0.15771096891899,69.0138843563333,68.8716465018411,68.85,9,108.898452,2358412,1.59071985217781,None
80,60000,75,7.12,6.94833333333333,108.507618,9.21594279214571,276.325948282107,276.32365776781,276.346534,0.143914609636604,75.394709907,75.1379227632526,75.21,11,108.493535,2368294,1.59899135639339,None
80,60000,75,7.12,7.11,108.424311,9.22302379214566,276.892552436002,280.164522233005,280.188581,0.140628727473746,77.089685121,77.1097046413502,76.9,12,108.408007,2369950,1.60038093248414,None
80,60000,75,7.12,6.89333333333333,108.721385,9.19782248910828,271.405669518761,272.21556030972,272.237273,0.145059020347679,74.9452747266667,74.2625725338491,74.75,15,108.702727,2370603,1.60091339714462,None
80,60000,75,7.12,7.08833333333333,108.745461,9.19578611193712,303.994406233165,300.911506988244,300.914054,0.141072124526452,77.0824076055,76.8426002115905,76.88,12,108.726647,2368153,1.59888300222552,None
80,60000,75,7.12,7.17666666666667,108.570037,9.2106443695879,295.054870023336,296.016740696238,296.037163,0.139280326038551,77.9170965536667,78.2396655829076,77.72,11,108.556438,2371787,1.60191660313503,None
80,60000,75,7.12,7.255,108.645643,9.20423472481082,338.526168332462,331.760176475764,331.782971,0.137825980586492,78.8224139965,79.2212267401792,78.61,21,108.628087,2373803,1.60360186534362,None
80,60000,75,7.12,7.32,108.263507,9.23672276753422,293.813038245146,300.01342663388,300.015192,0.136549207528006,79.248887124,77.9510529311326,79.03,15,108.250013,2375626,1.60512367791978,None
80,60000,75,7.12,7.28166666666667,108.524087,9.21454423293144,332.719322725746,327.565711494163,327.58658,0.137308478739071,79.0236226838333,80.0068665598535,78.82,13,108.507167,2368823,1.59945211107841,None
80,60000,75,7.12,7.08333333333333,108.342473,9.22999053196801,306.817993079585,302.329906951059,302.353618,0.141150655404706,76.7425850416667,76.5294117647059,76.54,13,108.328143,2368586,1.59924204537603,None
80,60000,75,7.12,7.15833333333333,108.357399,9.22871912050971,285.476926496278,287.108316005588,287.130657,0.139678181573458,77.5658381175,77.8463329452852,77.36,11,108.342137,2372967,1.60289816824846,None
90,60000,75,8.01,8.11333333333333,108.323379,9.23161748859404,544.29966733937,538.241947811627,538.259938,0.123191690908176,87.886368162,88.4860312243221,87.49,27,108.305721,2382314,1.61074497080753,None
90,60000,75,8.01,7.865,108.224228,9.24007515211843,408.151058327328,409.512889554779,409.531973,0.127101009176097,85.118355322,85.0392032210214,84.89,23,108.207667,2381125,1.60973954074927,None
90,60000,75,8.01,7.92666666666667,108.370358,9.22761554409556,507.835350822404,498.617660678722,498.636845,0.126137644953953,85.9015704413333,86.553826745164,85.66,20,108.355693,2379063,1.60802504928398,None
90,60000,75,8.01,7.965,108.081942,9.25223937963661,419.298860217994,422.24688753777,422.265023,0.125527784545721,86.087266803,85.8547813350073,85.83,16,108.065586,2379522,1.60840857845201,None
90,60000,75,8.01,8.15666666666667,108.267399,9.23639072552209,519.405345093673,519.572452419698,519.591302,0.122541203045975,88.310108451,88.5676338373519,88.06,19,108.248297,2383288,1.61155998509972,None
90,60000,75,8.01,8.09166666666667,107.946334,9.26386254117717,436.680203767125,442.581026147271,442.600443,0.12350707275551,87.3465752616667,88.1153450051493,87.11,19,107.927847,2381074,1.60970928784513,None
90,60000,75,8.01,7.89666666666667,108.37057,9.22759749256648,418.060885993827,420.298124621148,420.317726,0.126620473722879,85.5766267766667,85.2997045166737,85.34,16,108.35501,2380683,1.60937360455777,None
90,60000,75,8.01,8.17,108.187711,9.24319398901045,409.357557452882,422.220145052428,422.238099,0.122380272824561,88.389359887,88.2802937576499,88.13,15,108.16792,2382208,1.61066015124111,None
90,60000,75,8.01,7.94,108.253853,9.23754649176321,463.766345830505,460.360587257347,460.3792,0.12593986747817,85.953559282,87.0382031905961,85.72,22,108.237961,2379959,1.60877222504041,None
90,60000,75,8.01,7.72333333333333,108.349882,9.22935938222803,385.70908872124,386.189415633794,386.20908,0.129475656886491,83.6822255313333,83.480794130341,83.32,14,108.333975,2378969,1.60793378901862,None
100,60000,75,8.9,8.775,107.968491,9.26196143650836,885.155152961421,897.052373723647,897.070715,0.113863781794302,94.7423508525,94.7008547008547,94.47,28,107.950241,2385580,1.61350591118256,None
100,60000,75,8.9,8.815,108.00785,9.25858629719969,1112.98109379938,1117.77124680639,1117.788791,0.113440814096805,95.208919775,94.9423331442617,94.77,40,107.990936,2386038,1.61388933800003,None
100,60000,75,8.9,8.92166666666667,107.860791,9.27120959088832,1032.71344585438,1051.51450591762,1051.53409,0.112079303762189,96.2298023705,96.0302634036989,95.78,33,107.845262,2387789,1.61535448162414,None
100,60000,75,8.9,8.775,108.058669,9.25423206906241,1095.61881261786,1096.00114461785,1096.018539,0.113926078414435,94.8214820475,95.0712250712251,94.55,30,108.041436,2385518,1.6134546734573,None
100,60000,75,8.9,8.88333333333333,108.054193,9.25461541321215,1093.5059083597,1105.46803189231,1105.485802,0.112562300372796,95.9881414483333,95.8255159474672,95.54,45,108.040646,2386501,1.61427953411716,None
100,60000,75,8.9,8.79333333333333,108.236469,9.23903014611462,1242.68146601746,1238.67663165959,1238.695433,0.113698343454701,95.175935074,94.6076573161486,94.58,50,108.220705,2387282,1.61492522626977,None
100,60000,75,8.9,8.795,107.912686,9.26675108429791,1215.08346635614,1211.12615144741,1211.143132,0.113698385325943,94.909207337,94.608679173773,94.47,43,107.894649,2387564,1.61515967912486,None
100,60000,75,8.9,8.995,108.109816,9.24985387080855,1783.66854622362,1787.96905480434,1787.986292,0.111161654240689,97.244779492,96.396146007041,96.31,67,108.092381,2387142,1.61481810497255,None
100,60000,75,8.9,8.94666666666667,108.079995,9.25240605349769,1675.37357770616,1678.15488654359,1678.171907,0.111772716726155,96.69556886,96.7306259314456,96.24,50,108.062067,2387888,1.61543955064631,None
10,60000,80,0.89,0.865,120.227478,8.31756613908178,119.170926748861,127.830138418112,128.012598,1.15597381994412,10.399676847,9.53757225433526,10.46,3,120.199508,1912283,1.21861554839688,None
10,60000,80,0.89,0.9,120.158094,8.32236902825706,127.572016460905,129.390687492593,129.566877,1.10926192443333,10.81422846,10.7407407407407,10.88,2,120.131884,1963983,1.26170204840928,None
10,60000,80,0.89,0.925,119.943967,8.33722633169203,149.987825663501,129.937996282883,130.094604,1.07901494547207,11.0948169475,12.972972972973,11.17,2,119.919931,1953674,1.2531122687464,None
10,60000,80,0.89,0.85,120.647728,8.28859371475276,118.800461361015,128.176597015686,128.364646,1.17641244660784,10.25505688,9.70588235294117,10.34,2,120.621945,1936379,1.23869559402778,None
10,60000,80,0.89,0.886666666666667,119.976022,8.33499880501122,108.118039459551,125.421330530075,125.6009,1.12234294794549,10.6378739506667,9.3984962406015,10.72,2,119.95077,1953475,1.25294439188666,None
10,60000,80,0.89,0.89,120.690047,8.28568738563835,126.246686024492,128.774366374532,128.942162,1.12126607476217,10.741414183,10.6741573033708,10.83,2,120.652682,1971149,1.2676736673287,None
10,60000,80,0.89,0.896666666666667,120.093545,8.32684221287664,99.5011124777159,127.315870048327,127.496013,1.11199007306692,10.7683878683333,7.62081784386616,10.84,3,120.067653,1976494,1.27212801405309,None
10,60000,80,0.89,0.89,120.280185,8.31392136618347,143.079577494424,130.208305810861,130.373311,1.12084192054869,10.704936465,11.9850187265918,10.79,2,120.254279,1955062,1.25426724867325,None
20,60000,80,1.78,1.825,114.670456,8.72064204575937,124.544368931432,129.849348195434,129.858577,0.547148001009132,20.92735822,20.3560018256504,20.96,3,114.653353,2138780,1.4074206157082,None
20,60000,80,1.78,1.89333333333333,114.563636,8.72877323830749,130.879909740131,131.378153660211,131.458029,0.528050243577465,21.6907150826667,20.818661971831,21.74,3,114.542432,2169264,1.43282935409364,None
20,60000,80,1.78,1.74666666666667,114.715137,8.71724539717893,134.935318454636,129.843217366412,129.931871,0.571378895413168,20.036910596,20.706106870229,20.08,3,114.69616,2160496,1.4255139292313,None
20,60000,80,1.78,1.86,114.665891,8.72098922599398,132.722472732879,129.957848904122,130.037301,0.537595872709678,21.327855726,22.7150537634409,21.37,3,114.648573,2142943,1.41089202201724,None
20,60000,80,1.78,1.85166666666667,114.839696,8.7077903793824,137.079414512108,130.87975160306,130.969181,0.53901497010081,21.2644837093333,22.5922592259226,21.3,2,114.819339,2168397,1.43210459803382,None
