Mod. Lambda,Mes. Lambda,Mes. MST,Mes. MSR,Mod. MRT,MRT=k/lambda,Mes. MRT,Mod. Power,Mod. U,1-Pi_0,Mes. U,State,Mes MCpuTime,Mes Average Power,Mes Total Power,Mes frequency
3.99,3.97666666666667,206.663777,4.83877733445276,1159.94388814142,626.691527098943,636.552261,115.321944155705,82.1832953203333,81.4791535721768,81.93,14,206.628517,1.89727868852459016393,1157.34,1300000
3.99,3.94166666666667,206.998261,4.83095845911478,1124.49030620997,785.069732585622,760.827408,115.256940418404,81.5918145441667,81.9488480236737,81.34,20,206.960996,1.87937704918032786885,1146.42,1300000
3.99,4.01166666666667,207.10889,4.82837796098468,1224.42288597838,666.850450464443,675.629836,115.421061615913,83.0851830383333,82.0976116303219,82.83,15,207.073606,1.88904918032786885245,1152.32,1300000
3.99,3.835,207.095332,4.82869406250065,1006.34595469302,737.912267975565,710.180972,115.018374474438,79.421059822,79.6654355854877,79.05,18,207.059111,1.82842880523731587561,1117.17,1300000
3.99,4.02666666666667,208.400053,4.79846327102422,1295.67815452156,641.080978866321,658.737275,115.512341438746,83.9157546746667,84.1092489137182,83.65,12,208.364736,1.88273770491803278688,1148.47,1300000
4,3.89333333333333,176.650896,5.66088269373964,565.755063140151,426.085146674718,417.041087,113.848491431142,68.776082176,69.163278407875,0.00,13,176.604289,6.45100000000000000000,64.51,800000
4,3.92333333333333,175.605225,5.6945913767657,564.5704778634,320.325167753933,337.03934,113.861646581923,68.895783275,67.5939689955405,68.61,8,175.558457,1.64980327868852459016,1006.38,800000
4,3.96,174.1195,5.74318212491995,560.795213245472,405.804308602541,393.246604,113.8677502878,68.951322,68.9669682305912,68.78,10,174.072761,1.65834426229508196721,1011.59,800000
4,3.99166666666667,175.344212,5.70306820278733,584.316409033243,395.940718701427,389.423171,113.982072952104,69.9915646233333,72.3648507618451,69.81,11,175.29635,1.73645901639344262295,1059.24,800000
4,4.04333333333333,181.088314,5.52216748784795,676.208347600832,494.539460127756,513.423288,114.336882574844,73.2200416273333,71.6670100968473,72.91,16,181.041199,1.67527868852459016393,1021.92,800000
4,3.93333333333333,177.460238,5.63506513498534,587.636664619667,349.609928950704,369.193575,113.961132861439,69.8010269466667,67.8246134293582,69.63,8,177.408508,1.73106557377049180327,1055.95,900000
4,3.955,176.121384,5.67790223588068,580.415985988224,369.812380006056,370.28752,113.945195210183,69.656007372,69.4754581841163,69.37,9,176.070837,1.73888524590163934426,1060.72,900000
4,3.96166666666667,175.014523,5.71381153322916,570.729064179428,364.587549717389,368.330095,113.909907729449,69.3349201951667,68.4963196635121,69.05,9,174.967384,1.73325695581014729950,1059.02,900000
4,3.98666666666667,176.473233,5.66658174160611,595.268186420704,411.24542623793,407.763979,114.021904111604,70.353995556,71.1598746081505,70.07,12,176.424007,1.73583606557377049180,1058.86,900000
4,4.01,174.895879,5.71768760772231,585.587197258981,353.676374200588,362.769914,113.997643897942,70.133247479,70.4965717847496,69.96,9,174.848026,1.74295081967213114754,1063.20,900000
4,3.865,174.954663,5.71576648974483,540.316677193497,331.516333063484,339.608409,113.72143549972,67.6199772495,67.6870015089459,67.46,8,174.903831,1.73165573770491803278,1056.31,1000000
4,3.94166666666667,175.376217,5.70202743054949,568.065376436988,365.400625535412,365.635747,113.887107729538,69.1274588675,68.716973155781,68.95,10,175.327194,1.73667213114754098360,1059.37,1000000
4,3.99333333333333,174.77668,5.721587113338,578.618725773768,363.635477029488,366.352261,113.960377548045,69.7941542133333,69.9144585854371,69.62,8,174.726816,1.75011475409836065573,1067.57,1000000
4,4.03333333333333,175.868665,5.6860612434853,605.060272690651,369.10958565012,376.797053,114.085613067678,70.9336948833333,70.6465606279694,70.75,8,175.816272,1.75880327868852459016,1072.87,1000000
4,4.055,174.721508,5.72339382510366,599.378866640116,338.675855436485,352.526459,114.076367907191,70.849571494,71.3581261557428,70.67,9,174.674764,1.76073770491803278688,1074.05,1000000
4,3.89666666666667,170.491318,5.86540131034708,507.940469890128,329.168475108795,334.264029,113.591182715515,66.4347835806667,65.1699807568955,66.27,8,170.445969,1.63706557377049180327,998.61,1100000
4,3.93666666666667,170.508687,5.86480382668128,518.635302891223,363.103638294155,354.675684,113.666882150745,67.123586449,68.2328042328042,66.96,10,170.46401,1.65240983606557377049,1007.97,1100000
4,3.985,170.714365,5.85773786523472,533.977562243965,393.436499144424,379.010456,113.76646122233,68.0296744525,69.2452435709806,67.85,12,170.667807,1.65965573770491803278,1012.39,1100000
4,4.01,169.82997,5.88824222250054,532.412693112969,338.080624327401,341.544536,113.774389794903,68.10181797,66.5904841055475,67.93,9,169.785334,1.65757377049180327868,1011.12,1100000
4,4.06833333333333,170.150564,5.87714772429435,552.848321528835,336.711494694827,344.386417,113.897599031161,69.2229211206667,68.216260495597,69.05,9,169.96622,1.68240983606557377049,1026.27,1100000
4,3.90666666666667,173.168413,5.77472520926781,535.315129154126,366.080806360395,359.528483,113.724858821986,67.6511266786667,68.7993175517168,67.48,9,173.115092,1.73378688524590163934,1057.61,1200000
4,3.90666666666667,173.168413,5.77472520926781,535.315129154126,366.080806360395,359.528483,113.724858821986,67.6511266786667,68.7993175517168,67.48,9,173.115092,1.73378688524590163934,1057.61,1200000
4,3.96833333333333,173.012039,5.77994459680346,551.994801624553,337.227771505876,346.998085,113.835398161334,68.6569441431667,66.8906151585136,68.49,8,172.958698,1.72759016393442622950,1053.83,1200000
4,3.96833333333333,173.012039,5.77994459680346,551.994801624553,337.227771505876,346.998085,113.835398161334,68.6569441431667,66.8906151585136,68.49,8,172.958698,1.72759016393442622950,1053.83,1200000
4,3.98,172.311777,5.80343385350846,548.415835362443,368.758172272289,368.372173,113.826951588335,68.580087246,68.0133975298304,68.40,9,172.258441,1.71922950819672131147,1048.73,1200000
4,3.98,172.311777,5.80343385350846,548.415835362443,368.758172272289,368.372173,113.826951588335,68.580087246,68.0133975298304,68.40,9,172.258441,1.71922950819672131147,1048.73,1200000
4,4.03333333333333,171.929008,5.81635415473345,560.845946383706,361.119978967531,364.661916,113.910982518277,69.3446998933333,68.8907250568065,69.17,9,171.877011,1.74427868852459016393,1064.01,1200000
4,4.03333333333333,171.929008,5.81635415473345,560.845946383706,361.119978967531,364.661916,113.910982518277,69.3446998933333,68.8907250568065,69.17,9,171.877011,1.74427868852459016393,1064.01,1200000
4,4.205,172.393659,5.80067739034415,626.693093510789,491.409290128205,464.914096,114.256819543684,72.4915336095,73.8458490192193,72.17,17,172.344513,1.76798690671031096563,1080.24,1200000
4,4.205,172.393659,5.80067739034415,626.693093510789,491.409290128205,464.914096,114.256819543684,72.4915336095,73.8458490192193,72.17,17,172.344513,1.76798690671031096563,1080.24,1200000
4,3.96666666666667,189.621764,5.273656245493,765.117041635474,510.291072950919,506.949307,114.556307972561,75.2166330533333,74.4591472379752,0.13,15,189.553593,3.18493442622950819672,1942.81,1300000
4,3.96666666666667,189.621764,5.273656245493,765.117041635474,510.291072950919,506.949307,114.556307972561,75.2166330533333,74.4591472379752,0.13,15,189.553593,3.18493442622950819672,1942.81,1300000
4,3.985,180.568192,5.53807394826216,643.884343768027,391.390356529858,398.120907,114.198011053869,71.956424512,71.3359816015053,71.77,9,180.506442,3.42267213114754098360,2087.83,1300000
4,3.985,190.274857,5.25555512570954,787.057546551984,480.161466884887,480.635158,114.623115903544,75.8245305145,76.5628266778173,75.61,10,190.206415,6.27703278688524590163,3828.99,1300000
4,3.985,180.568192,5.53807394826216,643.884343768027,391.390356529858,398.120907,114.198011053869,71.956424512,71.3359816015053,71.77,9,180.506442,3.42267213114754098360,2087.83,1300000
4,3.985,190.274857,5.25555512570954,787.057546551984,480.161466884887,480.635158,114.623115903544,75.8245305145,76.5628266778173,75.61,10,190.206415,6.27703278688524590163,3828.99,1300000
4,3.99833333333333,172.795764,5.78717890329765,559.019748149611,319.105663339443,334.330457,113.882936743029,69.089506306,67.5765784538446,68.90,8,172.748546,1.65568852459016393442,1009.97,1300000
4,3.99833333333333,172.795764,5.78717890329765,559.019748149611,319.105663339443,334.330457,113.882936743029,69.089506306,67.5765784538446,68.90,8,172.748546,1.65568852459016393442,1009.97,1300000
4,4.10666666666667,173.174617,5.77451832909208,599.573704621782,366.96413750583,370.725803,114.105762994342,71.1170427146667,70.8054372083587,70.93,13,173.130572,1.68249180327868852459,1026.32,1300000
4,4.10666666666667,173.174617,5.77451832909208,599.573704621782,366.96413750583,370.725803,114.105762994342,71.1170427146667,70.8054372083587,70.93,13,173.130572,1.68249180327868852459,1026.32,1300000
4,3.86666666666667,168.583696,5.93177171771107,484.236867027304,290.105432093262,304.695488,113.453907966955,65.1856957866667,63.9517345399698,65.02,8,168.539202,1.61490163934426229508,985.09,1400000
4,3.86666666666667,168.583696,5.93177171771107,484.236867027304,290.105432093262,304.695488,113.453907966955,65.1856957866667,63.9517345399698,65.02,8,168.539202,1.61490163934426229508,985.09,1400000
4,3.96833333333333,168.764668,5.92541088043381,510.965956091805,305.589521213985,318.462609,113.650161888072,66.9714457513333,67.10056686962,66.79,7,168.719863,1.63970491803278688524,1000.22,1400000
4,3.96833333333333,168.764668,5.92541088043381,510.965956091805,305.589521213985,318.462609,113.650161888072,66.9714457513333,67.10056686962,66.79,7,168.719863,1.63970491803278688524,1000.22,1400000
4,3.97666666666667,168.916519,5.92008410971339,514.557489219756,322.433976111436,329.52074,113.672254349218,67.1724690556667,66.6666666666667,66.99,8,168.875216,1.63790163934426229508,999.12,1400000
4,3.97666666666667,168.916519,5.92008410971339,514.557489219756,322.433976111436,329.52074,113.672254349218,67.1724690556667,66.6666666666667,66.99,8,168.875216,1.63790163934426229508,999.12,1400000
4,3.97833333333333,168.668069,5.92880446150125,512.696643164006,350.484847022594,347.377252,113.664485634877,67.1017801171667,67.9790575916231,66.93,8,168.623179,1.63950819672131147540,1000.10,1400000
4,3.97833333333333,168.668069,5.92880446150125,512.696643164006,350.484847022594,347.377252,113.664485634877,67.1017801171667,67.9790575916231,66.93,8,168.623179,1.63950819672131147540,1000.10,1400000
4,4.04166666666667,169.094308,5.91385961968631,534.132979395691,324.0823977201,333.710227,113.800816881552,68.3422828166667,67.7179962894249,68.16,8,169.050654,1.65678688524590163934,1010.64,1400000
4,4.04166666666667,169.094308,5.91385961968631,534.132979395691,324.0823977201,333.710227,113.800816881552,68.3422828166667,67.7179962894249,68.16,8,169.050654,1.65678688524590163934,1010.64,1400000
4,3.89666666666667,166.720141,5.99807554145483,475.871217637647,346.39783019867,338.309663,113.429684448902,64.9652816096667,65.7045114389566,64.78,8,166.677217,1.62898360655737704918,993.68,1500000
4,3.89666666666667,166.720141,5.99807554145483,475.871217637647,346.39783019867,338.309663,113.429684448902,64.9652816096667,65.7045114389566,64.78,8,166.677217,1.62898360655737704918,993.68,1500000
4,3.92666666666667,167.007429,5.9877575865203,485.179955123482,315.458776919095,321.751797,113.497049724895,65.578250454,64.417568427753,65.40,9,166.96493,1.63145901639344262295,995.19,1500000
4,3.92666666666667,167.007429,5.9877575865203,485.179955123482,315.458776919095,321.751797,113.497049724895,65.578250454,64.417568427753,65.40,9,166.96493,1.63145901639344262295,995.19,1500000
4,3.985,166.880457,5.99231340791451,498.178309404583,352.985833610306,348.150588,113.598554646384,66.5018621145,65.4401003554255,66.32,10,166.841,1.63695081967213114754,998.54,1500000
4,3.985,166.880457,5.99231340791451,498.178309404583,352.985833610306,348.150588,113.598554646384,66.5018621145,65.4401003554255,66.32,10,166.841,1.63695081967213114754,998.54,1500000
4,4.00333333333333,166.484171,6.00657704569403,499.190384988935,302.505456344479,312.310186,113.614743027291,66.6491631236667,65.7856399583767,66.47,8,166.442455,1.64540983606557377049,1003.70,1500000
4,4.00333333333333,166.923615,5.99076409889637,503.162181710868,344.198079817287,344.047723,113.63407708383,66.825087205,65.4110301768991,66.64,11,166.882212,1.63147540983606557377,995.20,1500000
4,4.00333333333333,166.484171,6.00657704569403,499.190384988935,302.505456344479,312.310186,113.614743027291,66.6491631236667,65.7856399583767,66.47,8,166.442455,1.64540983606557377049,1003.70,1500000
4,4.00333333333333,166.923615,5.99076409889637,503.162181710868,344.198079817287,344.047723,113.63407708383,66.825087205,65.4110301768991,66.64,11,166.882212,1.63147540983606557377,995.20,1500000
4,3.925,156.143497,6.40436533837845,403.329023166072,306.695131464914,296.236173,113.025366850718,61.2863225725,62.3859053279559,61.12,12,156.106238,1.78688524590163934426,1090.00,1600000
4,3.925,156.143497,6.40436533837845,403.329023166072,306.695131464914,296.236173,113.025366850718,61.2863225725,62.3859053279559,61.12,12,156.106238,1.78688524590163934426,1090.00,1600000
4,3.95166666666667,156.194831,6.40226052038816,408.064354883366,255.938894788947,266.730336,113.07335667978,61.7229907168333,61.3746573898377,61.56,6,156.155737,1.74472131147540983606,1064.28,1600000
4,3.95166666666667,156.194831,6.40226052038816,408.064354883366,255.938894788947,266.730336,113.07335667978,61.7229907168333,61.3746573898377,61.56,6,156.155737,1.74472131147540983606,1064.28,1600000
4,3.98,155.923089,6.41341834883736,410.944546579006,286.917105939999,284.23768,113.110107097478,62.057389422,62.7799874398158,61.89,8,155.885264,1.74621311475409836065,1065.19,1600000
4,3.98,155.923089,6.41341834883736,410.944546579006,286.917105939999,284.23768,113.110107097478,62.057389422,62.7799874398158,61.89,8,155.885264,1.74621311475409836065,1065.19,1600000
4,3.98333333333333,155.758271,6.42020480568894,410.362225231907,260.445154678692,270.864468,113.108603869855,62.0437112816667,60.4266889772014,61.88,7,155.720048,1.79249589490968801313,1091.63,1600000
4,3.98333333333333,155.758271,6.42020480568894,410.362225231907,260.445154678692,270.864468,113.108603869855,62.0437112816667,60.4266889772014,61.88,7,155.720048,1.79249589490968801313,1091.63,1600000
4,4.035,156.083802,6.40681471867273,421.618093575033,335.388702149604,318.054156,113.211481570359,62.979814107,63.6795374767706,62.81,9,156.046495,1.72047540983606557377,1049.49,1600000
4,4.035,156.083802,6.40681471867273,421.618093575033,335.388702149604,318.054156,113.211481570359,62.979814107,63.6795374767706,62.81,9,156.046495,1.72047540983606557377,1049.49,1600000
4,3.93666666666667,147.119581,6.79719173479702,349.586169036304,244.88259881994,248.862589,112.654976648398,57.9160750536667,57.4603174603175,57.77,7,147.079561,1.85683087027914614121,1130.81,1700000
4,3.93666666666667,147.119581,6.79719173479702,349.586169036304,244.88259881994,248.862589,112.654976648398,57.9160750536667,57.4603174603175,57.77,7,147.079561,1.85683087027914614121,1130.81,1700000
4,3.94833333333333,147.218087,6.7926436240134,351.579081676389,258.402052750895,254.729935,112.678114221087,58.1266080171667,58.3034395442076,57.97,7,147.176034,1.86149180327868852459,1135.51,1700000
4,3.94833333333333,147.218087,6.7926436240134,351.579081676389,258.402052750895,254.729935,112.678114221087,58.1266080171667,58.3034395442076,57.97,7,147.176034,1.86149180327868852459,1135.51,1700000
4,3.96666666666667,146.513665,6.82530192661551,349.817276100447,253.689377452304,251.475744,112.677067874122,58.1170871166667,58.8741860953581,57.97,6,146.476241,1.87993431855500821018,1144.88,1700000
4,3.96666666666667,147.271944,6.79015957037954,354.171246077866,258.825647461253,257.026693,112.710124036088,58.41787112,59.7143457256879,58.26,8,147.231068,1.87342622950819672131,1142.79,1700000
4,3.96666666666667,146.513665,6.82530192661551,349.817276100447,253.689377452304,251.475744,112.677067874122,58.1170871166667,58.8741860953581,57.97,6,146.476241,1.87993431855500821018,1144.88,1700000
4,3.96666666666667,147.271944,6.79015957037954,354.171246077866,258.825647461253,257.026693,112.710124036088,58.41787112,59.7143457256879,58.26,8,147.231068,1.87342622950819672131,1142.79,1700000
4,4.07,146.613581,6.82065053714226,363.550362540395,243.487183098237,249.391527,112.847922848623,59.671727467,59.078812691914,59.51,7,146.572446,1.88986863711001642036,1150.93,1700000
4,4.07,146.613581,6.82065053714226,363.550362540395,243.487183098237,249.391527,112.847922848623,59.671727467,59.078812691914,59.51,7,146.572446,1.88986863711001642036,1150.93,1700000
4,3.99833333333333,138.556121,7.21729211804363,310.659460677126,211.382095460523,219.285749,112.378389192877,55.3993557131667,53.9070639716608,55.25,6,138.526965,1.73121311475409836065,1056.04,1800000
4,3.99833333333333,138.556121,7.21729211804363,310.659460677126,211.382095460523,219.285749,112.378389192877,55.3993557131667,53.9070639716608,55.25,6,138.526965,1.73121311475409836065,1056.04,1800000
4,4.00333333333333,138.540908,7.2180846396647,311.066052926249,221.771485953866,223.629912,112.385333530943,55.4625435026667,55.6087408949012,55.31,7,138.509225,1.75111658456486042692,1066.43,1800000
4,4.00333333333333,138.540908,7.2180846396647,311.066052926249,221.771485953866,223.629912,112.385333530943,55.4625435026667,55.6087408949012,55.31,7,138.509225,1.75111658456486042692,1066.43,1800000
4,4.02333333333333,138.64038,7.21290579267022,313.521643652486,225.028192861995,225.765923,112.420183119578,55.77964622,55.7051149306275,55.63,7,138.609627,1.73935960591133004926,1059.27,1800000
4,4.02333333333333,138.64038,7.21290579267022,313.521643652486,225.028192861995,225.765923,112.420183119578,55.77964622,55.7051149306275,55.63,7,138.609627,1.73935960591133004926,1059.27,1800000
4,4.05833333333333,138.372758,7.22685602609728,315.604493628445,216.408809292055,222.890762,112.461574910621,56.1562776216667,54.7526175323342,56.01,7,138.34135,1.74437704918032786885,1064.07,1800000
4,4.05833333333333,138.372758,7.22685602609728,315.604493628445,216.408809292055,222.890762,112.461574910621,56.1562776216667,54.7526175323342,56.01,7,138.34135,1.74437704918032786885,1064.07,1800000
4,3.93333333333333,131.484791,7.60544236633422,272.32306857261,198.769292630476,201.62551,111.973736888821,51.7173511266667,51.6204194026689,51.58,6,131.455544,1.85574712643678160919,1130.15,1900000
4,3.93333333333333,131.484791,7.60544236633422,272.32306857261,198.769292630476,201.62551,111.973736888821,51.7173511266667,51.6204194026689,51.58,6,131.455544,1.85574712643678160919,1130.15,1900000
4,3.97166666666667,131.657843,7.5954457190978,275.955014235517,194.159014437012,200.25752,112.036682720267,52.2901066448333,50.6398153975247,52.15,6,131.626533,1.87116584564860426929,1139.54,1900000
4,3.97166666666667,131.482021,7.60560259413719,275.183718138936,201.130992104499,203.080754,112.029008333188,52.2202760071667,51.5628277742815,52.08,6,131.452239,1.85807881773399014778,1131.57,1900000
4,3.97166666666667,131.657843,7.5954457190978,275.955014235517,194.159014437012,200.25752,112.036682720267,52.2901066448333,50.6398153975247,52.15,6,131.626533,1.87116584564860426929,1139.54,1900000
4,3.97166666666667,131.482021,7.60560259413719,275.183718138936,201.130992104499,203.080754,112.029008333188,52.2202760071667,51.5628277742815,52.08,6,131.452239,1.85807881773399014778,1131.57,1900000
4,4.005,131.377197,7.61167099645154,277.263992469471,200.082744499478,202.064862,112.072560757095,52.6165673985,53.2348658206782,52.48,5,131.346854,1.88183908045977011494,1146.04,1900000
4,4.005,131.377197,7.61167099645154,277.263992469471,200.082744499478,202.064862,112.072560757095,52.6165673985,53.2348658206782,52.48,5,131.346854,1.88183908045977011494,1146.04,1900000
4,4.04166666666667,131.427187,7.60877580070248,280.339053957848,197.489305000351,202.296421,112.1277218399,53.1184880791667,52.4221809936096,52.97,5,131.397692,1.89671592775041050903,1155.10,1900000
4,4.04166666666667,131.427187,7.60877580070248,280.339053957848,197.489305000351,202.296421,112.1277218399,53.1184880791667,52.4221809936096,52.97,5,131.397692,1.89671592775041050903,1155.10,1900000
4,3.82833333333333,124.624645,8.02409507365096,238.335744947304,183.216695097878,183.551291,111.533380461866,47.7104682608333,47.5081610446137,47.58,7,124.610911,1.83169129720853858784,1115.50,2000000
4,3.82833333333333,124.624645,8.02409507365096,238.335744947304,183.216695097878,183.551291,111.533380461866,47.7104682608333,47.5081610446137,47.58,7,124.610911,1.83169129720853858784,1115.50,2000000
4,3.885,124.579256,8.02701855917329,241.428179452579,198.887653316133,190.697932,111.609054601064,48.399040956,47.8447351490457,48.26,8,124.56554,1.84738916256157635467,1125.06,2000000
4,3.885,124.579256,8.02701855917329,241.428179452579,198.887653316133,190.697932,111.609054601064,48.399040956,47.8447351490457,48.26,8,124.56554,1.84738916256157635467,1125.06,2000000
4,4.04666666666667,124.720467,8.01793020868018,251.809024865919,210.077406579407,198.102427,111.836676699495,50.470215646,51.6162240065884,50.33,7,124.708331,1.89505747126436781609,1154.09,2000000
4,4.04666666666667,124.720467,8.01793020868018,251.809024865919,210.077406579407,198.102427,111.836676699495,50.470215646,51.6162240065884,50.33,7,124.708331,1.89505747126436781609,1154.09,2000000
4,4.09833333333333,124.333519,8.04288343194083,253.514336236475,187.651586444608,189.367976,111.890066656998,50.9560205368334,51.128278105306,50.80,6,124.319745,1.90177339901477832512,1158.18,2000000
4,4.09833333333333,124.333519,8.04288343194083,253.514336236475,187.651586444608,189.367976,111.890066656998,50.9560205368334,51.128278105306,50.80,6,124.319745,1.90177339901477832512,1158.18,2000000
4,4.14166666666667,124.662754,8.0216421337844,257.733588388603,200.454385941479,195.239197,111.964264185255,51.6311572816667,54.3351438342386,51.48,5,124.649963,1.91154351395730706075,1164.13,2000000
4,4.14166666666667,124.662754,8.0216421337844,257.733588388603,200.454385941479,195.239197,111.964264185255,51.6311572816667,54.3351438342386,51.48,5,124.649963,1.91154351395730706075,1164.13,2000000
4,3.91,118.86821,8.41267820891726,222.090043658809,167.905292913263,170.109602,111.397873965089,46.47747011,47.0701044108246,46.38,6,118.849052,3.36478688524590163934,2052.52,2100000
4,4.02,118.574529,8.43351441859828,226.57680595447,176.73291573222,175.200981,111.528598976314,47.666960658,48.580310880829,47.54,6,118.559415,2.00628899835796387520,1221.83,2100000
4,4.02166666666667,119.147516,8.39295718091177,228.765394736683,184.055858609248,177.726181,111.556095812712,47.9171593513333,50.1968096125958,47.80,5,119.129041,3.34775041050903119868,2038.78,2100000
4,4.02333333333333,118.821995,8.41595026240723,227.654725223406,179.528439318993,175.806126,111.543884820451,47.8060493216667,48.3744046386415,0.07,6,118.807777,.90456486042692939244,550.88,2100000
4,4.04,119.05568,8.39943125771068,229.387720756295,168.147357115584,172.672047,111.576024569728,48.09849472,46.6075479480305,47.97,6,119.03468,2.35996715927750410509,1437.22,2100000
4,4.04,119.182316,8.39050652447465,229.858292218227,178.66294775487,177.496796,111.581647157474,48.149655664,48.0098989482368,48.03,7,119.163635,3.31592775041050903119,2019.40,2100000
4,4.075,118.756731,8.4205753356414,230.119126413074,171.794193165612,173.531145,111.608431130287,48.3933678825,48.0065426293192,48.27,5,118.742161,2.01451559934318555008,1226.84,2100000
4,4.07666666666667,119.008348,8.40277187949874,231.154803409266,187.696174838185,180.180982,111.62187944516,48.5157365346667,49.9897813202534,48.40,7,118.986292,3.10908045977011494252,1893.43,2100000
4,4.12833333333333,118.64144,8.42875811352256,232.5351682947,175.010703925153,175.480686,111.672807612019,48.9791411466667,48.7991927346115,48.85,9,118.626993,2.02840722495894909688,1235.30,2100000
4.06,4.13333333333333,206.588549,4.84053934664113,1414.01512597824,772.23309556476,773.958341,115.674353701175,85.3899335866667,84.5595646039105,84.68,19,206.552892,1.91730392156862745098,1173.39,1000000
4.06,3.90833333333333,207.3669,4.82237039758997,1094.04753822896,592.451452879647,602.756536,115.196944052825,81.04589675,79.6631848219996,80.79,16,207.328627,1.87929508196721311475,1146.37,1000000
4.06,3.95666666666667,205.558826,4.86478746478149,1101.17508824366,565.560470053288,581.136794,115.228472026058,81.3327754873333,80.9012423668141,81.07,14,205.522145,1.89896721311475409836,1158.37,1000000
4.06,4.19666666666667,205.954,4.85545315944337,1517.94247599874,744.987489716684,761.040641,115.788879950467,86.4320286666667,86.1425451657733,86.00,15,205.921019,1.97500818330605564648,1206.73,1000000
4.06,3.975,206.893285,4.83340964884385,1164.94496694772,601.010560395682,616.990616,115.328184878546,82.2400807875,81.0521903164955,81.97,11,206.856488,1.91108196721311475409,1165.76,1000000
4.06,4.13833333333333,206.405077,4.84484206752337,1415.41066883828,973.286356079808,949.307179,115.677361383399,85.4173010318333,85.3029997986712,84.86,28,206.369171,1.90908496732026143790,1168.36,1100000
4.06,4.055,206.711164,4.83766808066545,1277.68082627028,717.380724307264,718.991105,115.50196933252,83.821377002,84.9804807889871,83.55,18,206.675349,1.94252459016393442622,1184.94,1100000
4.06,3.9,207.61074,4.81670649601268,1090.86169275511,654.08991065902,649.820526,115.18840392714,80.9681886,80.5597094637898,80.72,19,207.574105,1.84700000000000000000,1126.67,1100000
4.06,4.015,206.397502,4.84501987819601,1204.79042281907,590.439927879913,610.399518,115.397258816125,82.868597053,81.759701182818,82.47,11,206.361153,1.86306055646481178396,1138.33,1100000
4.06,4.02333333333333,206.669401,4.83864565901558,1226.52383448663,676.886039416306,685.93353,115.428183791356,83.1499890023333,83.0192586456823,82.75,15,206.635476,1.89605564648117839607,1158.49,1100000
4.48,4.44833333333333,207.748004,4.81352398456738,2738.29572750785,1305.95599612654,1317.660677,116.446214758682,92.4132371126667,91.740026222139,92.09,29,207.717612,1.98845901639344262295,1212.96,800000
4.48,4.49666666666667,206.401699,4.844921358908,2871.46166951577,1251.58075217638,1272.755839,116.490034841805,92.8119639836667,92.7737632017788,92.33,24,206.373385,2.03986906710310965630,1246.36,800000
4.48,4.51666666666667,206.686167,4.83825315701945,3109.58336248199,1293.412048675,1316.120344,116.549522405241,93.353252095,92.4368197749493,92.55,21,206.657334,2.04089722675367047308,1251.07,800000
4.48,4.395,206.819341,4.83513773501483,2272.01605417064,1278.66112396142,1273.807117,116.279591330608,90.8971003695,90.4834123222749,90.42,25,206.79035,1.99770867430441898527,1220.60,800000
4.48,4.55333333333333,206.893797,4.83339768760685,3570.6079147202,1733.44549837312,1742.131063,116.643200081517,94.205642234,94.0713632204941,93.86,26,206.865506,2.05424590163934426229,1253.09,800000
4.48,4.57166666666667,207.413625,4.8212840405253,4006.13140240119,1785.46833362999,1799.046264,116.711003252319,94.8225955625,95.5166757791143,94.32,30,207.385225,2.05003273322422258592,1252.57,900000
4.48,4.44166666666667,206.864551,4.8340810214506,2548.32675667689,1908.94491949984,1864.528694,116.387868953801,91.8823380691667,91.4837741511911,91.10,30,206.835346,2.01267536704730831973,1233.77,900000
4.48,4.52,207.536339,4.81843326724579,3350.83286534673,1297.41853921129,1325.634331,116.599326132557,93.806425228,94.0645161290323,93.32,22,207.507237,2.03090016366612111292,1240.88,900000
4.48,4.60666666666667,207.037382,4.83004561949107,4476.69750151473,2973.86049455326,2942.947528,116.771736748483,95.3752206413333,95.7315970338217,95.03,49,207.008406,2.06065573770491803278,1257.00,900000
4.48,4.40166666666667,207.968446,4.80842175451943,2458.48184783363,1203.40560690513,1207.986452,116.350331463479,91.5407776476667,91.5767556312701,91.22,23,207.937584,1.96744262295081967213,1200.14,900000
4.48,4.52666666666667,203.069424,4.92442426980046,2514.09399121814,1396.06674641713,1395.570934,116.392311243114,91.922759264,91.7356893060924,91.61,25,203.040024,2.10421311475409836065,1283.57,1200000
4.48,4.395,205.290126,4.87115488447798,2100.15697118454,1064.84641638225,1068.025122,116.205728640432,90.225010377,90.5971563981043,89.77,19,205.257603,1.99526229508196721311,1217.11,1200000
4.48,4.61666666666667,204.97609,4.87861779390952,3817.50600016655,1516.16730418534,1540.482008,116.689906041012,94.6306282166667,94.1165854538892,93.22,40,204.946672,2.04076175040518638573,1259.15,1200000
4.48,4.49166666666667,204.618078,4.88715371473678,2528.5278111629,1854.58551306393,1810.251284,116.390647441847,91.907620035,91.5043591170469,91.29,46,204.58659,2.04568627450980392156,1251.96,1200000
4.48,4.39666666666667,204.447407,4.89123347013151,2021.97153750348,892.410352735914,914.798744,116.168769222882,89.8887099443333,89.4826606026151,89.59,19,204.415655,2.02970491803278688524,1238.12,1200000
4.56,4.48166666666667,207.117873,4.82816854728901,2885.98722236059,1195.84093921716,1223.534903,116.49128360977,92.8233267495,91.4668153931958,92.36,19,207.087547,2.02224222585924713584,1235.59,1300000
